class,method,exec_nr,fuzzed_nr,inference_time,inferred_nf,mutants_nr,filtering_time,filtered_ma,buckets_time,buckets_nr,filtered_buckets
DoublyLinkedListNode,remove,1,2000,39,59,9,150,41,1,12,12
