class,method,exec_nr,fuzzed_nr,inference_time,inferred_nf,mutants_nr,filtering_time,filtered_ma,buckets_time,buckets_nr,filtered_buckets
SimpleMethods,abs,1,2000,16,53,20,570,51,7,21,21
