class,method,exec_nr,fuzzed_nr,inference_time,inferred_nf,mutants_nr,filtering_time,filtered_ma,buckets_time,buckets_nr,filtered_buckets
QueueAr,enqueue,1,2000,198,1724,8,5441,263,238,9,12
