class,method,exec_nr,fuzzed_nr,inference_time,inferred_nf,mutants_nr,filtering_time,filtered_ma,buckets_time,buckets_nr,filtered_buckets
QueueAr,getFront,1,2000,145,288,16,5484,27,2,9,10
