class,method,exec_nr,fuzzed_nr,inference_time,inferred_nf,mutants_nr,filtering_time,filtered_ma,buckets_time,buckets_nr,filtered_buckets
ArithmeticUtilsNew,subAndCheck,1,2000,17,4,16,459,3,1,2,2
