class,method,exec_nr,fuzzed_nr,inference_time,inferred_nf,mutants_nr,filtering_time,filtered_ma,buckets_time,buckets_nr,filtered_buckets
RingBuffer,count,1,2000,89,364,34,5417,295,83,82,83
