class,method,exec_nr,fuzzed_nr,inference_time,inferred_nf,mutants_nr,filtering_time,filtered_ma,buckets_time,buckets_nr,filtered_buckets
Polyupdate,sm,1,2000,95,115,16,2137,100,1,33,33
